filename,subject,g1,g2,g3,g4,g5,g6,g7,g8,accuracy,w,at,alpha,repetitions
data/dan_0.dat,dan_,0.606771,0.50194,0.701686,0.575916,0.716321,0.739691,0.735484,0.612272,0.64876,20,0.2,0.1,2
data/jan_0.dat,jan_,0.567742,0.510911,0.601299,0.656947,0.496124,0.580645,0.636129,0.572903,0.577838,20,0.2,0.1,2
data/lien_0.dat,lien,0.645619,0.549677,0.84,0.671848,0.491591,0.580311,0.719638,0.817829,0.664564,20,0.2,0.1,2
data/maki_0.dat,maki,0.695201,0.684755,0.710968,0.652921,0.700258,0.774194,0.620466,0.781088,0.702481,20,0.2,0.1,2
data/marco_0.dat,marc,0.685714,0.683727,0.770026,0.592982,0.583113,0.695201,0.818667,0.635884,0.683164,20,0.2,0.1,2
data/nico_0.dat,nico,0.651671,0.626459,0.709677,0.492228,0.590674,0.559014,0.669251,0.726923,0.628237,20,0.2,0.1,2
data/suzanne_0.dat,suza,0.621447,0.579501,0.46817,0.639175,0.575875,0.819135,0.549738,0.704134,0.619647,20,0.2,0.1,2
data/mirjam_0.dat,mirj,0.63857,0.661039,0.533074,0.721649,0.522698,0.78866,0.699482,0.80799,0.671645,20,0.2,0.1,2
data/marije_0.dat,mari,0.770252,0.575163,0.68556,0.709156,0.647757,0.785244,0.878869,0.715436,0.72093,20,0.2,0.1,2
data/dan_0.dat,dan_,0.752604,0.576973,0.736706,0.603839,0.744819,0.854381,0.805161,0.766319,0.7301,20,0.2,0.2,2
data/jan_0.dat,jan_,0.736774,0.63543,0.687013,0.730703,0.594315,0.769032,0.762581,0.747097,0.707868,20,0.2,0.2,2
data/lien_0.dat,lien,0.680412,0.723871,0.936774,0.7962,0.602846,0.751295,0.825581,0.848837,0.770727,20,0.2,0.2,2
data/maki_0.dat,maki,0.810636,0.742894,0.784516,0.735395,0.780362,0.83871,0.759067,0.848446,0.787503,20,0.2,0.2,2
data/marco_0.dat,marc,0.748052,0.872703,0.80491,0.729825,0.649077,0.798962,0.837333,0.787599,0.778558,20,0.2,0.2,2
data/nico_0.dat,nico,0.708226,0.73022,0.779355,0.621762,0.658031,0.738003,0.79845,0.848718,0.735346,20,0.2,0.2,2
data/suzanne_0.dat,suza,0.677003,0.709593,0.582228,0.721649,0.645914,0.826999,0.708115,0.817829,0.711166,20,0.2,0.2,2
data/mirjam_0.dat,mirj,0.678161,0.744156,0.614786,0.726804,0.684825,0.795103,0.717617,0.81701,0.722308,20,0.2,0.2,2
data/marije_0.dat,mari,0.827357,0.722876,0.719298,0.723519,0.734828,0.828722,0.854643,0.837584,0.781103,20,0.2,0.2,2
data/dan_0.dat,dan_,0.790365,0.65718,0.769131,0.603839,0.78886,0.868557,0.815484,0.810705,0.763015,20,0.2,0.3,2
data/jan_0.dat,jan_,0.781936,0.702182,0.725974,0.768439,0.630491,0.824516,0.816774,0.806452,0.757096,20,0.2,0.3,2
data/lien_0.dat,lien,0.71134,0.779355,0.939355,0.870466,0.664942,0.778497,0.841085,0.866925,0.806496,20,0.2,0.3,2
data/maki_0.dat,maki,0.819715,0.775194,0.792258,0.750859,0.78553,0.855484,0.796632,0.848446,0.803015,20,0.2,0.3,2
